Days since 1/3/23,Company,Value
267.0,4.0,67.239998
268.0,1.0,26.969627
268.0,2.0,118.747231
268.0,3.0,63.959999
268.0,4.0,67.239998
269.0,1.0,26.969627
269.0,2.0,118.747231
269.0,3.0,63.959999
269.0,4.0,67.239998
270.0,1.0,26.969627
270.0,2.0,118.747231
270.0,3.0,63.959999
270.0,4.0,67.239998
271.0,1.0,26.969627
271.0,2.0,118.747231
271.0,3.0,63.959999
271.0,4.0,67.239998
272.0,1.0,26.969627
272.0,2.0,118.747231
272.0,3.0,63.959999
272.0,4.0,67.239998
273.0,1.0,26.969627
273.0,2.0,118.747231
273.0,3.0,63.959999
273.0,4.0,67.239998
274.0,1.0,26.969627
274.0,2.0,118.747231
274.0,3.0,63.959999
274.0,4.0,67.239998
275.0,1.0,26.969627
275.0,2.0,118.747231
275.0,3.0,63.959999
275.0,4.0,67.239998
276.0,1.0,26.969627
276.0,2.0,118.747231
276.0,3.0,63.959999
276.0,4.0,67.239998
277.0,1.0,26.969627
277.0,2.0,118.747231
277.0,3.0,63.959999
277.0,4.0,67.239998
278.0,1.0,26.969627
278.0,2.0,118.747231
278.0,3.0,63.959999
278.0,4.0,67.239998
279.0,1.0,26.969627
279.0,2.0,118.747231
279.0,3.0,63.959999
279.0,4.0,67.239998
280.0,1.0,26.969627
280.0,2.0,118.747231
280.0,3.0,63.959999
280.0,4.0,67.239998
281.0,1.0,26.969627
281.0,2.0,118.747231
281.0,3.0,63.959999
281.0,4.0,67.239998
282.0,1.0,26.969627
282.0,2.0,118.747231
282.0,3.0,63.959999
282.0,4.0,67.239998
283.0,1.0,26.969627
283.0,2.0,118.747231
283.0,3.0,63.959999
283.0,4.0,67.239998
284.0,1.0,26.969627
284.0,2.0,118.747231
284.0,3.0,63.959999
284.0,4.0,67.239998
285.0,1.0,26.969627
285.0,2.0,118.747231
285.0,3.0,63.959999
285.0,4.0,67.239998
286.0,1.0,26.969627
286.0,2.0,118.747231
286.0,3.0,63.959999
286.0,4.0,67.239998
287.0,1.0,26.969627
287.0,2.0,118.747231
287.0,3.0,63.959999
287.0,4.0,67.239998
288.0,1.0,26.969627
288.0,2.0,118.747231
288.0,3.0,63.959999
288.0,4.0,67.239998
289.0,1.0,26.969627
289.0,2.0,118.747231
289.0,3.0,63.959999
289.0,4.0,67.239998
290.0,1.0,26.969627
290.0,2.0,118.747231
290.0,3.0,63.959999
290.0,4.0,67.239998
291.0,1.0,26.969627
291.0,2.0,118.747231
291.0,3.0,63.959999
291.0,4.0,67.239998
292.0,1.0,26.969627
292.0,2.0,118.747231
292.0,3.0,63.959999
292.0,4.0,67.239998
293.0,1.0,26.969627
293.0,2.0,118.747231
293.0,3.0,63.959999
293.0,4.0,67.239998
294.0,1.0,26.969627
294.0,2.0,118.747231
294.0,3.0,63.959999
294.0,4.0,67.239998
295.0,1.0,26.969627
295.0,2.0,118.747231
295.0,3.0,63.959999
295.0,4.0,67.239998
296.0,1.0,26.969627
296.0,2.0,118.747231
296.0,3.0,63.959999
296.0,4.0,67.239998
297.0,1.0,26.969627
297.0,2.0,118.747231
297.0,3.0,63.959999
297.0,4.0,67.239998
298.0,1.0,26.969627
298.0,2.0,118.747231
298.0,3.0,63.959999
298.0,4.0,67.239998
299.0,1.0,26.969627
299.0,2.0,118.747231
299.0,3.0,63.959999
299.0,4.0,67.239998
300.0,1.0,26.969627
300.0,2.0,118.747231
300.0,3.0,63.959999
300.0,4.0,67.239998
301.0,1.0,26.969627
301.0,2.0,118.747231
301.0,3.0,63.959999
301.0,4.0,67.239998
302.0,1.0,26.969627
302.0,2.0,118.747231
302.0,3.0,63.959999
302.0,4.0,67.239998
303.0,1.0,26.969627
303.0,2.0,118.747231
303.0,3.0,63.959999
303.0,4.0,67.239998
304.0,1.0,26.969627
304.0,2.0,118.747231
304.0,3.0,63.959999
304.0,4.0,67.239998
305.0,1.0,26.969627
305.0,2.0,118.747231
305.0,3.0,63.959999
305.0,4.0,67.239998
306.0,1.0,26.969627
306.0,2.0,118.747231
306.0,3.0,63.959999
306.0,4.0,67.239998
307.0,1.0,26.969627
307.0,2.0,118.747231
307.0,3.0,63.959999
307.0,4.0,67.239998
308.0,1.0,26.969627
308.0,2.0,118.747231
308.0,3.0,63.959999
308.0,4.0,67.239998
309.0,1.0,26.969627
309.0,2.0,118.747231
309.0,3.0,63.959999
309.0,4.0,67.239998
310.0,1.0,26.969627
310.0,2.0,118.747231
310.0,3.0,63.959999
310.0,4.0,67.239998
311.0,1.0,26.969627
311.0,2.0,118.747231
311.0,3.0,63.959999
311.0,4.0,67.239998
312.0,1.0,26.969627
312.0,2.0,118.747231
312.0,3.0,63.959999
312.0,4.0,67.239998
313.0,1.0,26.969627
313.0,2.0,118.747231
313.0,3.0,63.959999
313.0,4.0,67.239998
314.0,1.0,26.969627
314.0,2.0,118.747231
314.0,3.0,63.959999
314.0,4.0,67.239998
315.0,1.0,26.969627
315.0,2.0,118.747231
315.0,3.0,63.959999
315.0,4.0,67.239998
316.0,1.0,26.969627
316.0,2.0,118.747231
316.0,3.0,63.959999
316.0,4.0,67.239998
317.0,1.0,26.969627
317.0,2.0,118.747231
317.0,3.0,63.959999
317.0,4.0,67.239998
318.0,1.0,26.969627
318.0,2.0,118.747231
318.0,3.0,63.959999
318.0,4.0,67.239998
319.0,1.0,26.969627
319.0,2.0,118.747231
319.0,3.0,63.959999
319.0,4.0,67.239998
320.0,1.0,26.969627
320.0,2.0,118.747231
320.0,3.0,63.959999
320.0,4.0,67.239998
321.0,1.0,26.969627
321.0,2.0,118.747231
321.0,3.0,63.959999
321.0,4.0,67.239998
322.0,1.0,26.969627
322.0,2.0,118.747231
322.0,3.0,63.959999
322.0,4.0,67.239998
323.0,1.0,26.969627
323.0,2.0,118.747231
323.0,3.0,63.959999
323.0,4.0,67.239998
324.0,1.0,26.969627
324.0,2.0,118.747231
324.0,3.0,63.959999
324.0,4.0,67.239998
325.0,1.0,26.969627
325.0,2.0,118.747231
325.0,3.0,63.959999
325.0,4.0,67.239998
326.0,1.0,26.969627
326.0,2.0,118.747231
326.0,3.0,63.959999
326.0,4.0,67.239998
327.0,1.0,26.969627
327.0,2.0,118.747231
327.0,3.0,63.959999
327.0,4.0,67.239998
