Days since 1/3/23,Company,Value
278.0,3.0,60.049999
278.0,4.0,65.669998
279.0,1.0,27.16
279.0,2.0,122.5
279.0,3.0,60.049999
279.0,4.0,65.669998
280.0,1.0,27.16
280.0,2.0,122.5
280.0,3.0,60.049999
280.0,4.0,65.669998
281.0,1.0,27.16
281.0,2.0,122.5
281.0,3.0,60.049999
281.0,4.0,65.669998
282.0,1.0,27.16
282.0,2.0,122.5
282.0,3.0,60.049999
282.0,4.0,65.669998
283.0,1.0,27.16
283.0,2.0,122.5
283.0,3.0,60.049999
283.0,4.0,65.669998
284.0,1.0,27.16
284.0,2.0,122.5
284.0,3.0,60.049999
284.0,4.0,65.669998
285.0,1.0,27.16
285.0,2.0,122.5
285.0,3.0,60.049999
285.0,4.0,65.669998
286.0,1.0,27.16
286.0,2.0,122.5
286.0,3.0,60.049999
286.0,4.0,65.669998
287.0,1.0,27.16
287.0,2.0,122.5
287.0,3.0,60.049999
287.0,4.0,65.669998
288.0,1.0,27.16
288.0,2.0,122.5
288.0,3.0,60.049999
288.0,4.0,65.669998
289.0,1.0,27.16
289.0,2.0,122.5
289.0,3.0,60.049999
289.0,4.0,65.669998
290.0,1.0,27.16
290.0,2.0,122.5
290.0,3.0,60.049999
290.0,4.0,65.669998
291.0,1.0,27.16
291.0,2.0,122.5
291.0,3.0,60.049999
291.0,4.0,65.669998
292.0,1.0,27.16
292.0,2.0,122.5
292.0,3.0,60.049999
292.0,4.0,65.669998
293.0,1.0,27.16
293.0,2.0,122.5
293.0,3.0,60.049999
293.0,4.0,65.669998
294.0,1.0,27.16
294.0,2.0,122.5
294.0,3.0,60.049999
294.0,4.0,65.669998
295.0,1.0,27.16
295.0,2.0,122.5
295.0,3.0,60.049999
295.0,4.0,65.669998
296.0,1.0,27.16
296.0,2.0,122.5
296.0,3.0,60.049999
296.0,4.0,65.669998
297.0,1.0,27.16
297.0,2.0,122.5
297.0,3.0,60.049999
297.0,4.0,65.669998
298.0,1.0,27.16
298.0,2.0,122.5
298.0,3.0,60.049999
298.0,4.0,65.669998
299.0,1.0,27.16
299.0,2.0,122.5
299.0,3.0,60.049999
299.0,4.0,65.669998
300.0,1.0,27.16
300.0,2.0,122.5
300.0,3.0,60.049999
300.0,4.0,65.669998
301.0,1.0,27.16
301.0,2.0,122.5
301.0,3.0,60.049999
301.0,4.0,65.669998
302.0,1.0,27.16
302.0,2.0,122.5
302.0,3.0,60.049999
302.0,4.0,65.669998
303.0,1.0,27.16
303.0,2.0,122.5
303.0,3.0,60.049999
303.0,4.0,65.669998
304.0,1.0,27.16
304.0,2.0,122.5
304.0,3.0,60.049999
304.0,4.0,65.669998
305.0,1.0,27.16
305.0,2.0,122.5
305.0,3.0,60.049999
305.0,4.0,65.669998
306.0,1.0,27.16
306.0,2.0,122.5
306.0,3.0,60.049999
306.0,4.0,65.669998
307.0,1.0,27.16
307.0,2.0,122.5
307.0,3.0,60.049999
307.0,4.0,65.669998
308.0,1.0,27.16
308.0,2.0,122.5
308.0,3.0,60.049999
308.0,4.0,65.669998
309.0,1.0,27.16
309.0,2.0,122.5
309.0,3.0,60.049999
309.0,4.0,65.669998
310.0,1.0,27.16
310.0,2.0,122.5
310.0,3.0,60.049999
310.0,4.0,65.669998
311.0,1.0,27.16
311.0,2.0,122.5
311.0,3.0,60.049999
311.0,4.0,65.669998
312.0,1.0,27.16
312.0,2.0,122.5
312.0,3.0,60.049999
312.0,4.0,65.669998
313.0,1.0,27.16
313.0,2.0,122.5
313.0,3.0,60.049999
313.0,4.0,65.669998
314.0,1.0,27.16
314.0,2.0,122.5
314.0,3.0,60.049999
314.0,4.0,65.669998
315.0,1.0,27.16
315.0,2.0,122.5
315.0,3.0,60.049999
315.0,4.0,65.669998
316.0,1.0,27.16
316.0,2.0,122.5
316.0,3.0,60.049999
316.0,4.0,65.669998
317.0,1.0,27.16
317.0,2.0,122.5
317.0,3.0,60.049999
317.0,4.0,65.669998
318.0,1.0,27.16
318.0,2.0,122.5
318.0,3.0,60.049999
318.0,4.0,65.669998
319.0,1.0,27.16
319.0,2.0,122.5
319.0,3.0,60.049999
319.0,4.0,65.669998
320.0,1.0,27.16
320.0,2.0,122.5
320.0,3.0,60.049999
320.0,4.0,65.669998
321.0,1.0,27.16
321.0,2.0,122.5
321.0,3.0,60.049999
321.0,4.0,65.669998
322.0,1.0,27.16
322.0,2.0,122.5
322.0,3.0,60.049999
322.0,4.0,65.669998
323.0,1.0,27.16
323.0,2.0,122.5
323.0,3.0,60.049999
323.0,4.0,65.669998
324.0,1.0,27.16
324.0,2.0,122.5
324.0,3.0,60.049999
324.0,4.0,65.669998
325.0,1.0,27.16
325.0,2.0,122.5
325.0,3.0,60.049999
325.0,4.0,65.669998
326.0,1.0,27.16
326.0,2.0,122.5
326.0,3.0,60.049999
326.0,4.0,65.669998
327.0,1.0,27.16
327.0,2.0,122.5
327.0,3.0,60.049999
327.0,4.0,65.669998
