Days since 1/3/23,Company,Value
181.0,3.0,70161300.0
181.0,4.0,69741300.0
182.0,1.0,37665200.0
182.0,2.0,2223376.0
182.0,3.0,70161300.0
182.0,4.0,69741300.0
183.0,1.0,37665200.0
183.0,2.0,2223376.0
183.0,3.0,70161300.0
183.0,4.0,69741300.0
184.0,1.0,37665200.0
184.0,2.0,2223376.0
184.0,3.0,70161300.0
184.0,4.0,69741300.0
185.0,1.0,37665200.0
185.0,2.0,2223376.0
185.0,3.0,70161300.0
185.0,4.0,69741300.0
186.0,1.0,37665200.0
186.0,2.0,2223376.0
186.0,3.0,70161300.0
186.0,4.0,69741300.0
187.0,1.0,37665200.0
187.0,2.0,2223376.0
187.0,3.0,70161300.0
187.0,4.0,69741300.0
188.0,1.0,37665200.0
188.0,2.0,2223376.0
188.0,3.0,70161300.0
188.0,4.0,69741300.0
189.0,1.0,37665200.0
189.0,2.0,2223376.0
189.0,3.0,70161300.0
189.0,4.0,69741300.0
190.0,1.0,37665200.0
190.0,2.0,2223376.0
190.0,3.0,70161300.0
190.0,4.0,69741300.0
191.0,1.0,37665200.0
191.0,2.0,2223376.0
191.0,3.0,70161300.0
191.0,4.0,69741300.0
192.0,1.0,37665200.0
192.0,2.0,2223376.0
192.0,3.0,70161300.0
192.0,4.0,69741300.0
193.0,1.0,37665200.0
193.0,2.0,2223376.0
193.0,3.0,70161300.0
193.0,4.0,69741300.0
194.0,1.0,37665200.0
194.0,2.0,2223376.0
194.0,3.0,70161300.0
194.0,4.0,69741300.0
195.0,1.0,37665200.0
195.0,2.0,2223376.0
195.0,3.0,70161300.0
195.0,4.0,69741300.0
196.0,1.0,37665200.0
196.0,2.0,2223376.0
196.0,3.0,70161300.0
196.0,4.0,69741300.0
197.0,1.0,37665200.0
197.0,2.0,2223376.0
197.0,3.0,70161300.0
197.0,4.0,69741300.0
198.0,1.0,37665200.0
198.0,2.0,2223376.0
198.0,3.0,70161300.0
198.0,4.0,69741300.0
199.0,1.0,37665200.0
199.0,2.0,2223376.0
199.0,3.0,70161300.0
199.0,4.0,69741300.0
200.0,1.0,37665200.0
200.0,2.0,2223376.0
200.0,3.0,70161300.0
200.0,4.0,69741300.0
201.0,1.0,37665200.0
201.0,2.0,2223376.0
201.0,3.0,70161300.0
201.0,4.0,69741300.0
202.0,1.0,37665200.0
202.0,2.0,2223376.0
202.0,3.0,70161300.0
202.0,4.0,69741300.0
203.0,1.0,37665200.0
203.0,2.0,2223376.0
203.0,3.0,70161300.0
203.0,4.0,69741300.0
204.0,1.0,37665200.0
204.0,2.0,2223376.0
204.0,3.0,70161300.0
204.0,4.0,69741300.0
205.0,1.0,37665200.0
205.0,2.0,2223376.0
205.0,3.0,70161300.0
205.0,4.0,69741300.0
206.0,1.0,37665200.0
206.0,2.0,2223376.0
206.0,3.0,70161300.0
206.0,4.0,69741300.0
207.0,1.0,37665200.0
207.0,2.0,2223376.0
207.0,3.0,70161300.0
207.0,4.0,69741300.0
208.0,1.0,37665200.0
208.0,2.0,2223376.0
208.0,3.0,70161300.0
208.0,4.0,69741300.0
209.0,1.0,37665200.0
209.0,2.0,2223376.0
209.0,3.0,70161300.0
209.0,4.0,69741300.0
210.0,1.0,37665200.0
210.0,2.0,2223376.0
210.0,3.0,70161300.0
210.0,4.0,69741300.0
211.0,1.0,37665200.0
211.0,2.0,2223376.0
211.0,3.0,70161300.0
211.0,4.0,69741300.0
212.0,1.0,37665200.0
212.0,2.0,2223376.0
212.0,3.0,70161300.0
212.0,4.0,69741300.0
213.0,1.0,37665200.0
213.0,2.0,2223376.0
213.0,3.0,70161300.0
213.0,4.0,69741300.0
214.0,1.0,37665200.0
214.0,2.0,2223376.0
214.0,3.0,70161300.0
214.0,4.0,69741300.0
215.0,1.0,37665200.0
215.0,2.0,2223376.0
215.0,3.0,70161300.0
215.0,4.0,69741300.0
216.0,1.0,37665200.0
216.0,2.0,2223376.0
216.0,3.0,70161300.0
216.0,4.0,69741300.0
217.0,1.0,37665200.0
217.0,2.0,2223376.0
217.0,3.0,70161300.0
217.0,4.0,69741300.0
218.0,1.0,37665200.0
